id	name	gene_name	uniprot_id	conditions	indication_types	concentration	age	sex	biofluid	protein_sequence	citation
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	227 (89-365) U/L	Adolescent: 15-<17 yrs old	male	Blood	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	111.5 (59-164) U/L	Adolescent: 17-<19 yrs old	male	Blood	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	48.1 (48.1->120) uM	Infant/Children: 0-<12 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	11.3 (11.3->120) uM	Adolescent: 12-<15 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	21.97 (8.14-35.8) uM	Adolescent: 15-<19 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	48.1 (48.1->120) uM	Infant/Children: 0-<12 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	62.1 (62.1->120) uM	Adolescent: 12-<15 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	22.5 (22.5->120) uM	Adolescent: 15-<19 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	259 (149-369) U/L	Children: 4 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	297.5 (179-416) U/L	Children: 5 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	298 (179-417) U/L	Children: 6 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	288.5 (172-405) U/L	Children: 7 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	285 (169-401) U/L	Children: 8 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	293 (175-411) U/L	Children: 9 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	313 (191-435) U/L	Children: 10 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	346 (185-507) U/L	Children: 11 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	373.5 (185-562) U/L	Children: 12 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	384.5 (182-587) U/L	Children: 13 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	368.5 (166-571) U/L	Children: 14 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	324.5 (138-511) U/L	Children: 15 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	259.5 (102-417) U/L	Children: 16 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	190 (69-311) U/L	Children: 17 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	137 (52-222) U/L	Children: 18 yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	80 (45-115) U/L	Adult: 19 yrs old yrs old	Male	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	270.5 (169-372) U/L	Children: 4 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	258.5 (162-355) U/L	Children: 5 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	269.5 (169-370) U/L	Children: 6 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	292.5 (183-402) U/L	Children: 7 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	319.5 (199-440) U/L	Children: 8 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	340 (212-468) U/L	Children: 9 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	345.5 (215-476) U/L	Children: 10 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	352 (178-526) U/L	Children: 11 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	309 (133-485) U/L	Children: 12 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	284.5 (120-449) U/L	Children: 13 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	257.5 (153-362) U/L	Children: 14 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	174.5 (75-274) U/L	Children: 15 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	162.5 (61-264) U/L	Children: 16 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	98 (52-144) U/L	Children/Adult: 17-23 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	67.5 (37-98) U/L	Adult: 24-45 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	69.5 (39-100) U/L	Adult: 46-50 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	74.5 (41-108) U/L	Adult: 51-55 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	82 (46-118) U/L	Adult: 56-60 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	90 (50-130) U/L	Adult: 61-65 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	98.5 (55-142) U/L	Senior: 66 yrs old	Female	serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	165.5 (83-248) U/L	Infant: 15 days-1 year	Male	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	295.5 (122-469) U/L	Children: 1-10 yrs old	Male	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	238.5 (142-335) U/L	Children: 10-13 yrs old	Male	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	273 (129-417) U/L	Children: 13-15 yrs old	Male	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	292 (116-468) U/L	Children: 15-17 yrs old	Male	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	206.5 (82-331) U/L	Children/Adult: 17-19 yrs old	Male	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	102 (55-149) U/L	Adult: ≥19 yrs old	Male	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	84.5 (40-129) U/L	Infant: 0-14 days	Male	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	165.5 (83-248) U/L	Infant: 15 days-1 year	Female	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	295.5 (122-469) U/L	Children: 1-10 yrs old	Female	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	238.5 (142-335) U/L	Children: 10-13 yrs old	Female	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	273 (129-417) U/L	Children: 13-15 yrs old	Female	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	155.5 (57-254) U/L	Children: 15-17 yrs old	Female	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	83.5 (50-117) U/L	Children/Adult: ≥17 yrs old	Female	Serum	Mayo Clinic Test Catalog
210	Alkaline Phosphatase		B2R7C7	Normal	Diagnostic	69.5 (35-104) U/L	All	Female	Serum	Mayo Clinic Test Catalog
211	C-X-C Motif Chemokine 9		Q07325	Normal	Diagnostic	617 (145-1089) pg/mL	Children/Adolescent: 1-<19 yrs old	both	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
211	C-X-C Motif Chemokine 9		Q07325	Normal	Diagnostic	711.5 (208-1215) pg/mL	Children: 1-<8 yrs old	Both	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
211	C-X-C Motif Chemokine 9		Q07325	Normal	Diagnostic	523.5 (142-905) pg/mL	Children/Adolescent: 8-<19 yrs old	Both	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
212	Carcinoembryonic antigen		Q13982	Normal	Diagnostic	35.05 (8.1-62) uM	Infant: 0-<1 week old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
212	Carcinoembryonic antigen		Q13982	Normal	Diagnostic	2.35 (0-4.7) uM	Infant/Children: 1 week - <2 yrs old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
212	Carcinoembryonic antigen		Q13982	Normal	Diagnostic	1.3 (0-2.6) uM	Children/Adolescent: 2-<19 yrs old	Both	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
213	Cluster of Differentiation 163		Q86VB7	Normal	Diagnostic	637.5 (279-996) ng/mL	Children/Adolescent: 1-<19 yrs old	Female	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
213	Cluster of Differentiation 163		Q86VB7	Normal	Diagnostic	719 (385-1053) ng/mL	Children: 1-<8 yrs old	Female	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
213	Cluster of Differentiation 163		Q86VB7	Normal	Diagnostic	668 (274-1062) ng/mL	Children: 8-<13 yrs old	Female	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
213	Cluster of Differentiation 163		Q86VB7	Normal	Diagnostic	614 (241-987) ng/mL	Adolescent: 13-<19 yrs old	Female	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
213	Cluster of Differentiation 163		Q86VB7	Normal	Diagnostic	637.5 (279-996) ng/mL	Children/Adolescent: 1-<19 yrs old	Male	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
213	Cluster of Differentiation 163		Q86VB7	Normal	Diagnostic	719 (385-1053) ng/mL	Children: 1-<8 yrs old	Male	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
213	Cluster of Differentiation 163		Q86VB7	Normal	Diagnostic	697 (389-1005) ng/mL	Children: 8-<13 yrs old	Male	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
213	Cluster of Differentiation 163		Q86VB7	Normal	Diagnostic	614 (241-987) ng/mL	Adolescent: 13-<19 yrs old	Male	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
214	Creatine Kinase		P06732	Normal	Diagnostic	180.5 (68-293) U/L	Infant/Children: 0-<13 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
214	Creatine Kinase		P06732	Normal	Diagnostic	124 (48-200) U/L	Adolescent: 13-<19 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
214	Creatine Kinase		P06732	Normal	Diagnostic	180.5 (68-293) U/L	Infant/Children: 0-<13 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
214	Creatine Kinase		P06732	Normal	Diagnostic	217 (80-354) U/L	Adolescent: 13-<19 yrs old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
214	Creatine Kinase		P06732	Normal	Diagnostic	173.5 (39-308) U/L	Infant & Children & Adult: >3 mos	Male	Serum	Mayo Clinic Test Catalog
214	Creatine Kinase		P06732	Normal	Diagnostic	109 (26-192) U/L	Infant & Children & Adult: >3 mos	Female	Serum	Mayo Clinic Test Catalog
215	Interleukin-10		P22301	Normal	Diagnostic	4.505 (1.82-7.19) pg/mL	Children/Adolescent: 1-<19 yrs old	Both	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
215	Interleukin-10		P22301	Normal	Diagnostic	4.97 (1.94-8) pg/mL	Children: 1-<8 yrs old	Both	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
215	Interleukin-10		P22301	Normal	Diagnostic	4.055 (1.83-6.28) pg/mL	Children/Adolescent: 8-<19 yrs old	Both	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
216	Interleukin-1 beta		P01584	Normal	Diagnostic	1510.48 (6.96-3014) pg/mL	Children/Adolescent: 1-<19 yrs old	Both	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
216	Interleukin-1 beta		P01584	Normal	Diagnostic	92.795 (8.59-177) pg/mL	Children/Adolescent: 4-<14 yrs old	Both	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
216	Interleukin-1 beta		P01584	Normal	Diagnostic	55.71 (1.42-110) pg/mL	Adolescent: 14-<19 yrs old	Both	Plasma	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
217	Pancreatic Amylase		P04746	Normal	Diagnostic	5.75 (0-11.5) U/L	Infant: 0-<6 months old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
217	Pancreatic Amylase		P04746	Normal	Diagnostic	11.91 (0.62-23.2) U/L	Infant: 6 months - <1 yr old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
217	Pancreatic Amylase		P04746	Normal	Diagnostic	15.215 (2.63-27.8) U/L	Children: 1-<2 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
217	Pancreatic Amylase		P04746	Normal	Diagnostic	17.7 (4.1-31.3) U/L	Children/Adolescent: 2-<19 yrs old	Female	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
217	Pancreatic Amylase		P04746	Normal	Diagnostic	5.75 (0-11.5) U/L	Infant: 0-<6 months old	Male	Serum	Adeli K, Higgins V, Trajcevski K, White-Al Habeeb N. The Canadian laboratory initiative on pediatric reference intervals: a CALIPER white paper. Crit Rev Cliin Lab Sci. 2017 Sep;54(6):358-413. doi: 10.1080/10408363.2017.1379945. Epub 2017 Oct 11. Erratum in: crit Rev Clin Lab Sci. 2020 Mar;57(2):145. doi: 10.1080/10408363.2019.1704475. PMID: 29017389.
